"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
0,0,0,0,1,1,80,7.125,20.5599994659424,719
0,0,0,0,1,1,80,7.125,22.3999996185303,709
0,0,1,0,1,1,49.2999992370605,7.94999980926514,14,653
0,1,0,0,1,1,80,2.375,12.1599998474121,763
0,1,0,0,1,1,80,5.125,47.9199981689453,777
0,0,0,0,1,1,80,6.5,18,690
0,0,0,0,1,1,71.4300003051758,6.125,15,690
1,1,0,0,1,1,80,6.375,20.7999992370605,717
1,1,1,0,1,1,71,5.17000007629395,38.3400001525879,650
0,0,1,0,1,1,75,5.75,46.5,736
0,0,0,0,0,1,80,5.75,72,789
1,1,0,0,1,1,80,6.25,52,781
0,1,1,0,1,1,70.2799987792969,6.21000003814697,49.9000015258789,650
0,0,0,0,1,1,80,6.375,56,781
0,0,1,0,1,1,49.4799995422363,6,28.7000007629395,732
0,0,1,0,1,1,74.4499969482422,6.125,101.25,758
0,0,1,0,1,1,69.620002746582,6.625,90.5,697
0,0,0,0,1,1,80,7.125,14,751
0,0,0,0,1,1,80,7,18.9599990844727,697
0,0,1,0,1,0,42.0800018310547,6.25,50.5,697
0,0,1,0,1,1,52,6.5,52,668
0,0,1,0,0,0,36,5.75,54,777
0,0,1,0,0,1,62.0200004577637,6.5,16,718
0,1,0,1,0,0,19.0699996948242,5.25,8.19999980926514,640
0,1,0,1,0,0,10,5.5,1.80999994277954,783
0,1,0,1,0,0,30.2000007629395,4.25,7.40000009536743,727
0,1,0,1,0,0,10,5.5,1.70000004768372,786
0,1,0,1,0,0,24.0400009155273,7.5,2.61999988555908,648
0,1,0,1,0,0,9.30000019073486,6.25,2.50999999046326,741
0,1,0,0,1,1,80,7.94999980926514,30.3199996948242,607
0,0,1,0,1,1,89.8000030517578,5,26.3999996185303,627
1,1,1,0,1,1,70,6.375,16.9400005340576,672
0,1,0,0,1,1,90,5.5,34.8300018310547,625
0,1,1,0,1,0,90,5.5,27,595
1,1,1,0,1,1,75,8.35000038146973,19.5,567
0,0,0,0,1,1,80,6.25,25.0400009155273,643
0,1,0,0,1,1,78.9000015258789,2,22.8799991607666,638
1,0,0,0,1,1,79.0299987792969,6.625,22.9200000762939,640
1,0,0,0,1,1,80,8,22.1599998474121,639
1,0,0,0,1,1,80,6.875,28.7999992370605,653
1,1,0,0,1,1,80,6.625,17.6000003814697,774
0,0,0,0,1,1,95,6.375,28.9750003814697,726
0,0,0,0,1,1,80,2.375,17.4400005340576,642
0,1,0,0,1,1,79.6699981689453,2.75,19.2000007629395,723
1,0,0,0,1,1,80,4,21.5200004577637,703
1,0,0,0,1,1,80,7.625,22,670
0,0,0,0,0,1,98.4899978637695,7.5,26.1000003814697,684
1,1,0,0,1,1,97,6.875,22.9899997711182,779
1,1,0,0,1,1,80,7.25,18,675
1,1,0,0,1,1,98.4300003051758,7.625,18.7999992370605,704
0,0,0,0,1,1,100,8.72500038146973,17.5,799
1,1,0,0,1,1,80,6,36,704
0,1,0,0,1,1,86.9100036621094,7,23.8999996185303,686
0,1,0,0,1,1,99.4700012207031,7.17500019073486,56.5,681
1,0,0,0,1,1,79.6600036621094,6.25,22.7017002105713,665
1,0,0,0,1,1,93.3300018310547,7.75,20.7199993133545,637
1,0,0,0,1,1,80,6,22.7999992370605,655
1,1,0,0,1,1,79.6999969482422,7,20.9599990844727,635
1,1,0,0,1,1,80,7.25,22.3199996948242,694
1,1,0,0,1,1,78,6.75,46.7999992370605,669
1,1,0,0,1,1,75,4.875,23.4750003814697,624
1,1,0,0,1,1,80,6.5,24,654
1,1,0,0,1,1,76.4300003051758,6.75,24,650
0,1,0,0,0,0,17.5200004577637,6.875,9.89999961853027,621
1,1,0,0,1,1,80,6.5,15.4399995803833,639
0,1,0,0,1,1,75,3,25.2000007629395,649
1,1,0,0,1,1,79.379997253418,6.875,50.7999992370605,690
1,0,0,0,1,1,95,7.875,40.375,620
1,0,0,0,1,1,77.0899963378906,6.875,18.8880004882813,764
1,0,0,0,1,1,88.1100006103516,7.5,16.2999992370605,648
1,0,0,0,1,1,66,6.875,16.5,622
1,1,0,0,1,1,100,7.875,27,683
1,1,0,0,1,1,95,7.25,27.5499992370605,690
0,1,0,0,1,1,100,3,25.6000003814697,755
1,0,0,0,1,1,96.3199996948242,7.375,28.7999992370605,710
0,1,0,0,1,1,93.4000015258789,7.47499990463257,37.3600006103516,685
1,1,0,0,1,1,98.7600021362305,7.22499990463257,19.8500003814697,752
0,1,0,0,1,1,100,5.03999996185303,34,751
1,1,0,0,1,1,100,9.17500019073486,35,674
1,1,0,0,1,1,100,9.125,44,716
1,1,0,0,1,1,100,8.375,28.5,664
1,1,0,0,1,1,85,7.02500009536743,43.3499984741211,680
1,1,0,0,1,1,92.5,8.10000038146973,18.5,710
0,0,0,0,1,1,85,6.5,23.375,769
1,1,0,0,1,1,100,7.75,28.3999996185303,688
1,0,0,0,1,1,89.9199981689453,8.89999961853027,21.3099994659424,724
1,0,0,0,1,1,90,6.84999990463257,22.3199996948242,719
0,1,0,0,1,1,95,9.125,20.5200004577637,747
1,1,0,0,1,1,100,8.82499980926514,27,680
1,1,0,0,1,1,85.0699996948242,8.89999961853027,28.5,717
1,1,0,0,1,1,100,7.90000009536743,28.2000007629395,660
0,1,0,0,1,1,85,7.69999980926514,22.3549995422363,646
0,1,0,0,1,1,94.4300003051758,7.125,30.5,713
1,1,0,0,1,1,99.9000015258789,7.27500009536743,38.4630012512207,756
1,1,0,0,1,1,95.9000015258789,9.77499961853027,23.3990001678467,675
1,1,0,0,1,1,100,5.5,28,632
1,1,0,0,1,1,95,8.92500019073486,28.9750003814697,650
1,1,0,0,1,1,90.4499969482422,10.25,26.2299995422363,725
0,1,0,0,1,1,93.1699981689453,7.25,53.2000007629395,684
1,1,0,0,1,1,100,7.25,25,733
0,1,0,0,1,1,78.7600021362305,3.875,30.3999996185303,772
0,1,1,0,1,1,78.1800003051758,3.125,43,802
0,1,0,0,1,1,80,5.625,42,765
0,1,1,0,1,1,80,4,33.2000007629395,756
0,1,1,0,1,1,70,3.625,27.4400005340576,698
0,1,1,0,1,1,80,3.875,23.2000007629395,689
0,1,1,0,0,1,80,4.32100009918213,26.7999992370605,679
1,1,1,0,1,1,68.1800003051758,3.25,45,735
1,1,1,0,1,1,64.879997253418,6.625,24.8500003814697,756
0,1,1,0,1,1,80,6.375,24,781
1,1,1,0,1,1,74.5100021362305,5.625,19,717
1,1,0,0,1,1,80,7.625,22.2399997711182,709
1,0,0,0,1,1,80,7,18.0799999237061,753
0,0,1,0,1,1,65.5800018310547,7.125,70.5,667
0,0,1,0,1,0,40.5800018310547,6.875,12.5,709
1,0,0,0,1,1,57.9700012207031,3.25,20,725
0,0,0,0,1,1,80,2,20.7999992370605,625
1,0,1,0,1,1,80,7.875,21.5599994659424,664
1,0,1,0,1,1,77.8399963378906,4.625,21.25,743
0,0,1,0,1,1,65.3300018310547,7,14.6999998092651,684
0,0,1,0,1,1,74.9000015258789,7.5,19.3999996185303,625
1,0,0,0,1,1,80,3,21.9200000762939,728
0,0,0,0,1,1,79.9899978637695,3,34.2150001525879,663
0,0,1,0,0,1,80,3,30.7999992370605,644
0,0,0,0,1,1,79.8099975585938,6.5,16.6000003814697,734
0,0,1,0,1,1,73.2399978637695,3,24.8999996185303,639
1,0,1,0,1,1,70,7.375,19.6000003814697,660
0,0,1,0,1,1,68.2900009155273,6.875,28,723
0,0,0,0,1,1,65,6.875,34.4500007629395,716
1,0,0,0,1,1,80,6.25,37.8400001525879,667
1,0,0,0,1,1,80,4.25,29.5200004577637,671
1,0,1,0,1,1,79.5299987792969,7.5,17.1000003814697,673
0,0,1,0,1,1,80,7,16.7999992370605,648
0,0,0,0,1,1,80,6.5,31.6000003814697,755
0,0,1,0,1,1,80,3,28,631
0,0,1,0,1,1,74.9800033569336,6.5,23.0200004577637,685
1,0,1,0,1,1,80,6.75,26,781
1,0,0,0,1,1,82.0400009155273,7.67500019073486,45.689998626709,693
0,0,1,0,0,1,75,2,21,639
0,0,1,0,1,1,55.8800010681152,6.625,19,721
1,0,1,0,1,1,90,5.875,27.4500007629395,676
0,0,0,0,1,1,90,6.84999990463257,67.7699966430664,738
0,0,1,0,1,1,71.6699981689453,2,21,786
0,0,1,0,1,1,100,5.98999977111816,22,697
0,0,1,0,0,1,78.2600021362305,6.03999996185303,18,669
0,0,1,0,1,0,88.4000015258789,5.59999990463257,48,786
0,0,1,0,1,0,80,5.96999979019165,20.3999996185303,717
0,0,1,0,1,1,65,7.125,15.6000003814697,701
0,0,0,0,1,1,50,6.75,13.75,699
1,0,0,0,1,1,80,6.25,31.6000003814697,728
1,0,1,0,1,1,68.1800003051758,3.25,150,681
1,0,1,0,1,1,84.8300018310547,3.75,30.2000007629395,692
1,0,1,0,1,1,80,4.25,28.2399997711182,645
0,0,0,0,1,1,67.6999969482422,4.25,16.4500007629395,768
0,0,1,0,1,1,80,3,18,691
1,0,0,0,1,1,76.3399963378906,3.875,20,665
0,0,1,0,1,0,85,6.5,13.6000003814697,737
0,0,1,0,1,1,69.3899993896484,6.5,17,743
0,0,1,0,0,1,76.6699981689453,5.875,4.59999990463257,557
0,0,1,0,1,1,64.8899993896484,6.65000009536743,17,608
0,0,1,0,1,0,29.8400001525879,5.98999977111816,9.99499988555908,717
0,1,1,0,1,1,85.7099990844727,4.25,16.2000007629395,609
0,1,1,0,1,1,74.629997253418,6.09999990463257,15.3000001907349,580
0,1,1,0,1,1,61.7400016784668,5.65000009536743,14.1999998092651,639
0,0,0,0,1,0,34.7799987792969,6.25,8,573
0,0,0,1,1,0,36.6199989318848,7.75,5.30999994277954,639
0,1,1,0,1,1,60.6100006103516,5.625,12,660
0,0,1,0,1,1,61.2200012207031,6.875,15,677
0,0,1,0,1,1,76.6699981689453,6.5,29.8999996185303,591
0,0,1,0,1,1,72.6999969482422,6.125,22.8999996185303,768
0,0,0,0,0,1,68.7900009155273,3,21.6000003814697,632
0,0,1,0,1,1,68.5999984741211,6.375,17.1499996185303,775
0,1,1,0,1,1,75,6.57999992370605,22.4249992370605,658
1,1,1,0,1,1,71.5899963378906,6.82999992370605,23.625,633
0,0,1,0,1,1,60,6.53000020980835,12.3000001907349,506
0,1,0,0,1,1,75,8.55000019073486,17.625,667
0,0,0,1,1,1,52.0699996948242,9.98999977111816,8.53999996185303,626
0,1,1,0,1,1,80,8.60000038146973,12.5600004196167,558
1,0,1,1,1,0,20,10.5500001907349,3.79999995231628,654
0,1,1,0,1,1,57.189998626709,6.375,17.5,635
0,1,1,0,1,1,90,5.375,24.2999992370605,646
0,1,1,0,1,1,80,7.65000009536743,24,603
0,1,1,0,1,0,19.4899997711182,5.625,11.5,637
1,1,0,0,1,1,82.4700012207031,4.25,22.6800003051758,688
0,1,0,0,1,1,106.669998168945,2,20.7999992370605,601
0,0,0,0,1,0,39.6500015258789,7.59999990463257,9,607
0,0,1,0,1,1,50,7.5,11,660
0,1,1,0,1,1,89.0800018310547,6.90000009536743,23.1599998474121,648
1,1,0,0,1,1,79.9899978637695,6.125,20.7900009155273,600
0,1,0,0,1,1,80,8.72500038146973,19.6000003814697,651
0,1,1,0,1,1,60,8.07499980926514,13.8599996566772,637
1,1,1,0,1,1,85,7.30000019073486,24.2250003814697,645
1,1,1,0,1,1,79.25,7.92500019073486,21,590
1,0,1,0,0,1,69.9199981689453,8.09899997711182,18.6000003814697,640
1,1,0,0,1,1,80,7.40000009536743,16,670
0,0,1,0,0,0,59.1699981689453,5,17.75,741
0,0,1,0,0,0,54.0800018310547,6.25,9.59899997711182,656
0,0,0,0,1,1,90,8.125,8.55000019073486,673
0,0,0,0,0,0,58.3800010681152,5.75,9,735
0,0,0,0,1,0,79.8300018310547,6.5,16.7639999389648,759
0,0,1,0,1,0,71.7099990844727,5.875,7.96000003814697,720
0,0,1,0,1,0,80,6.375,18.7999992370605,645
0,0,1,0,1,0,69.5699996948242,5.875,9.32190036773682,799
0,0,1,0,1,0,55.9500007629395,6.25,7.05000019073486,643
0,0,1,0,0,0,70,5.5,11.9700002670288,709
0,0,1,0,1,0,54.25,6.125,6.51000022888184,730
1,0,1,0,1,1,97.3099975585938,5.875,37.9500007629395,646
0,0,1,0,1,0,68,6,5.44000005722046,766
0,0,1,0,1,0,49.2000007629395,6,5.55999994277954,766
0,0,1,0,1,0,70.629997253418,5.625,11.3000001907349,717
0,0,1,0,1,0,70,6,9.65999984741211,710
0,0,1,0,1,0,75,5.75,8.25,734
0,0,0,0,1,0,69.9899978637695,5.5,15.6000003814697,744
0,0,1,0,0,0,43.3300018310547,4.875,7.80000019073486,767
0,0,1,0,1,0,79.129997253418,5.875,12.6599998474121,662
0,0,1,0,0,0,18.9200000762939,5.75,3.5,755
0,0,0,0,1,1,90,6,9.89999961853027,716
0,0,0,0,1,0,80,6.125,16,730
0,0,1,0,1,0,70,6.375,17.7800006866455,746
0,0,1,0,1,0,70,6.875,16.1000003814697,701
0,0,1,0,0,0,80,5.875,13.6000003814697,722
0,0,0,0,1,0,69.7600021362305,6.25,14.2320003509521,673
0,0,0,0,1,1,89.7300033569336,6.5,15.0749998092651,652
0,0,0,0,1,1,75.7399978637695,6,14.2399997711182,746
0,0,1,0,0,0,75,5,18,760
0,0,1,0,1,0,63.3300018310547,5.5,17.1000003814697,710
0,0,1,0,1,0,52.0400009155273,5.875,11.7200002670288,600
0,0,0,0,1,1,73.2099990844727,5.875,15.375,631
0,0,1,0,0,0,70,4.84000015258789,10.1499996185303,692
0,0,0,0,1,1,88.6999969482422,6.5,6.11999988555908,716
0,0,1,0,0,0,55.4799995422363,5.94999980926514,15.6999998092651,712
0,0,0,0,1,1,77.8199996948242,6.5,15.7200002670288,610
0,0,0,0,1,0,78.9499969482422,6.375,22.5,672
0,0,0,0,1,1,80,6,8.72000026702881,690
0,0,1,0,0,0,31.0799999237061,6,8.32999992370605,749
0,0,0,0,1,1,72.8099975585938,5.875,8.99250030517578,690
0,0,0,0,1,1,78.4599990844727,6.25,20.3999996185303,628
0,0,0,0,1,1,60.3300018310547,6.5,18.1000003814697,666
0,0,1,0,1,1,71.620002746582,6.25,37.5999984741211,729
0,0,1,0,1,1,63.560001373291,6,27.8400001525879,756
0,0,1,0,1,0,25.9400005340576,5.875,5.49919986724854,732
0,0,0,0,1,1,70,6.375,11.8999996185303,713
0,0,0,0,0,0,67,5.25,11.7250995635986,778
0,0,0,0,0,0,60.9199981689453,5.25,11.5750999450684,778
0,0,1,0,1,1,73.5,6.5,14.6999998092651,694
0,0,1,0,1,1,59.7200012207031,5.75,21.5,745
0,0,0,0,1,1,89.3899993896484,6.375,26.3700008392334,724
0,0,1,0,0,1,70.8600006103516,6.25,41.0999984741211,779
0,0,0,0,1,1,79.2900009155273,6.625,26.6399993896484,695
0,0,1,0,1,1,70,6,14,727
0,0,0,0,1,1,52,5.75,19.5,696
0,0,1,0,1,1,80,6.5,24.9599990844727,778
0,0,1,0,0,0,46.9199981689453,6.375,56.2999992370605,773
1,0,0,0,0,1,78.4300003051758,6.375,27.9200000762939,669
0,1,1,0,1,1,88.9199981689453,6.125,28.8999996185303,779
1,1,1,0,1,1,73.9400024414063,7.25,21,698
0,1,1,0,1,1,65.9100036621094,6.625,14.5,678
0,1,1,0,0,1,66.6800003051758,6.625,14.8105001449585,775
0,1,0,0,1,1,80,7.5,21.6000003814697,663
1,1,1,0,1,1,68.4300003051758,6.875,17.4500007629395,799
0,1,0,0,1,1,94.9499969482422,3.125,17.5650005340576,798
0,1,1,0,1,0,77.8899993896484,2.625,14.8000001907349,696
0,1,0,0,1,1,80,3.25,14.8000001907349,720
0,1,0,0,1,1,80,3.125,23.9200000762939,733
1,1,0,0,1,1,76.9199981689453,3.625,10,684
0,1,1,0,1,0,67.8899993896484,3.25,64.5,776
0,1,0,0,1,0,39.4700012207031,3.125,75,792
0,1,1,0,1,0,45.1699981689453,3.375,27.1000003814697,730
0,1,0,0,1,0,60,3.125,15,766
0,1,0,0,1,1,76.9199981689453,3.125,100,756
0,1,1,0,1,1,80,3.125,25.1200008392334,774
0,1,1,0,1,0,52.939998626709,3.375,22.5,770
0,1,0,0,1,0,63.0900001525879,3.125,20,707
0,1,0,0,1,1,80,3.125,27.2000007629395,752
0,1,0,0,1,1,79.9599990844727,2.625,22.7900009155273,737
0,1,1,0,1,1,71.4300003051758,2.875,27.5,686
0,1,0,0,1,1,80,4.375,20,734
1,1,0,0,1,1,70.7699966430664,4.875,18.3999996185303,676
0,1,0,0,1,1,80,3.5,9.68000030517578,722
0,1,0,0,1,1,77.8399963378906,2.625,14.3999996185303,688
0,1,0,0,1,1,79.9800033569336,5.5,35.7900009155273,767
0,1,1,0,1,0,49.8300018310547,5.25,43.5999984741211,745
0,1,0,0,1,1,68.3899993896484,5.5,37,773
0,1,1,0,1,1,80,3.375,36.2400016784668,624
1,1,1,0,1,1,94.2200012207031,4.375,37.5,759
1,1,1,0,1,1,95,3.625,22.6100006103516,716
0,1,1,0,0,1,80,3.875,20,739
0,1,1,0,1,1,65,4,39,723
1,1,1,0,0,1,67.5,2.9210000038147,33.75,652
0,1,1,0,0,1,80,3.57100009918213,35.5999984741211,685
0,1,1,0,0,1,88.129997253418,4.32100009918213,39.6599998474121,772
0,1,0,0,1,1,78.8199996948242,6.25,65,789
1,1,0,0,1,1,78.4599990844727,6.75,49.0400009155273,730
0,1,1,0,0,1,83.1399993896484,3.5,29.2000007629395,715
0,1,1,0,1,1,80,4,32,814
0,1,1,0,1,1,77.3300018310547,4.375,46.4000015258789,669
0,1,1,0,1,1,80,4,21.6000003814697,667
0,1,1,0,1,1,75,4,21.375,805
0,1,1,0,1,1,70,4.375,18.8999996185303,744
0,1,1,0,1,1,66.6699981689453,3.625,39,708
1,1,1,0,0,1,83.6699981689453,3.875,25.1000003814697,681
0,1,1,0,1,1,82.9199981689453,6.56300020217896,19.8999996185303,767
0,0,0,1,0,0,20,10.25,4.98000001907349,697
0,0,1,1,1,0,19.1399993896484,10.5,7.7519998550415,619
0,0,1,0,0,0,46.0999984741211,5.625,32.2700004577637,739
0,0,1,0,1,0,66.25,6,53,684
0,0,1,0,1,0,80,6.25,72,712
0,0,0,0,1,1,80,5.875,34.6399993896484,782
0,0,1,0,0,0,70.5100021362305,5.25,55,756
0,0,0,0,1,1,80,5.75,52,698
0,0,1,0,0,0,46.5099983215332,6.25,12,784
0,0,1,0,1,1,48.8899993896484,7.61999988555908,11,617
1,1,0,0,1,1,90,8.55000019073486,26.1000003814697,654
1,1,0,0,1,1,90,8.55000019073486,26.1000003814697,654
1,1,0,0,1,1,95,9.69999980926514,23.2749996185303,620
1,1,0,0,1,1,75,7.94999980926514,24.75,560
1,1,0,0,1,1,79.4599990844727,2,23.4400005340576,572
0,1,0,0,1,1,80,4,20,636
0,1,0,0,1,1,80,6.5,40.4000015258789,592
0,1,1,0,1,1,78.4899978637695,5.98999977111816,29.2000007629395,696
0,1,1,0,1,1,83.3300018310547,7.42500019073486,30,724
1,1,0,0,1,1,90,6.90000009536743,20.25,608
1,1,1,0,1,1,78.2399978637695,5.92500019073486,30.2000007629395,649
1,1,0,0,1,1,80,8.47500038146973,18.2000007629395,751
0,1,1,0,0,1,100,2,88.6999969482422,637
1,1,0,0,0,0,75,1.75,82.5,678
0,1,1,0,0,1,100,1.75,96.6999969482422,792
0,1,1,0,0,0,49.5800018310547,2.5,11.6999998092651,786
0,1,1,0,0,0,75,2.375,24,648
0,1,1,0,0,0,80,2.625,54.7999992370605,697
0,1,1,0,0,0,64.5299987792969,2.375,24.2000007629395,688
0,1,1,0,0,1,96.6699981689453,2,14.5,675
0,1,1,0,0,0,58.75,2,9.39999961853027,774
0,1,0,0,0,1,74.4000015258789,2.375,93,711
0,1,0,0,0,1,80,2.375,19.2000007629395,694
0,1,1,0,0,0,62.0900001525879,2,14.2799997329712,705
0,1,1,0,0,0,48.2200012207031,1.75,9.5,760
0,1,1,0,0,0,50.6599998474121,2.5,12.1593999862671,643
0,1,1,0,0,0,50,2.125,13.5,753
0,1,0,0,0,1,63.2200012207031,2.125,27.5,620
0,1,0,0,0,1,98.7099990844727,2.125,38.2000007629395,765
0,1,1,0,0,1,65.1500015258789,2.25,25.0823993682861,638
1,1,1,0,1,1,80,7.5,22.7999992370605,590
0,1,0,0,1,1,80,2.625,36,699
0,1,0,0,1,1,80,2.5,44,766
0,1,1,0,1,1,62.8400001525879,5.5,50.4000015258789,684
0,1,1,0,1,1,72.3099975585938,5.125,14.1000003814697,666
0,1,1,0,1,1,80,5.25,22.8400001525879,767
0,1,0,0,1,1,80,5.375,20.7999992370605,747
0,1,1,0,1,1,79.9899978637695,5.5,48.1543998718262,772
0,1,1,0,1,1,93.6500015258789,5.375,29.5,768
0,1,0,0,1,1,80,4.80000019073486,22.3199996948242,633
0,1,1,0,1,1,50,6.375,10.8500003814697,657
0,1,1,0,1,1,58.8199996948242,2.625,100,780
1,0,0,0,1,1,90,9.5,29.7000007629395,544
0,1,0,0,1,1,100,4,13.6999998092651,647
1,1,0,0,1,1,51.0400009155273,6.99900007247925,24.5,718
1,1,0,0,1,1,95,7.98999977111816,24.1774997711182,741
0,1,0,0,1,1,88.4800033569336,6,49.548698425293,776
0,1,0,0,1,1,79.8899993896484,6,55.9199981689453,770
0,1,0,0,0,1,78.4700012207031,6.625,23.9974002838135,721
1,1,1,0,0,1,77.4499969482422,6.125,12.6001996994019,696
1,1,1,0,1,0,54.8400001525879,2.625,85,610
1,1,0,0,1,1,80,3.125,34.3003005981445,732
0,1,1,0,1,1,80,3.125,48,688
0,1,0,0,1,1,80,3.125,44,790
0,1,1,0,1,1,49.689998626709,3.125,40,697
0,1,0,0,1,1,80,2.625,21.3600006103516,705
0,1,1,0,1,1,55.3800010681152,6.625,18,777
0,1,1,0,1,1,76.6500015258789,4,25.6000003814697,777
0,1,1,0,1,1,70,6.125,12.6000003814697,721
0,1,1,0,1,1,80,3.5,10.8000001907349,675
0,1,1,0,1,1,65.0999984741211,5.875,17.8250007629395,761
0,1,1,0,1,1,74.879997253418,5.875,39.9850997924805,702
0,1,0,0,1,1,75,3.09999990463257,20.1000003814697,624
0,1,0,0,1,0,55,8.375,9.07499980926514,555
0,0,0,0,0,0,80.4700012207031,5.875,13.6796998977661,666
0,1,0,0,1,0,80,5.625,15.6000003814697,755
0,0,1,0,1,1,73.1800003051758,5.375,31.1000003814697,724
0,0,1,0,1,1,68.6800003051758,7.5,24.2999992370605,596
1,1,0,0,1,1,80,6.125,28.3999996185303,624
0,1,0,0,1,1,80,6.625,21.2000007629395,573
1,1,0,0,1,1,80,6.5,22,631
0,1,0,0,1,1,80,6.375,20.8799991607666,608
0,1,0,0,1,1,80,6.99900007247925,20.3999996185303,544
1,1,0,0,1,1,80,6.125,23.6000003814697,660
1,1,0,0,1,1,80,5.75,14.8000001907349,664
0,1,0,0,1,1,80,6.125,24,614
1,1,0,0,1,1,79.7600021362305,5.875,27.1200008392334,581
0,1,0,0,1,1,80,8.69999980926514,34.8800010681152,620
0,1,0,0,1,1,80,7.94999980926514,23.2000007629395,593
0,1,1,0,1,1,90,7.94999980926514,23.8500003814697,594
1,1,0,0,1,1,80,6,16,620
0,1,0,0,1,1,90,9,27,595
0,1,1,0,1,1,69.2300033569336,5,22.5,531
0,0,1,0,1,1,85,6.94999980926514,17.6800003051758,665
0,1,0,0,1,1,80,6.55000019073486,24.3999996185303,739
1,1,0,0,1,1,90,8.85000038146973,23.8500003814697,607
0,1,1,0,1,1,70,8.44999980926514,16.0300006866455,555
1,1,0,0,1,1,80,7.5,18.3199996948242,710
1,1,0,0,1,1,82,8.875,22.1399993896484,598
1,1,1,0,1,1,80,7.59999990463257,20.3999996185303,623
0,1,0,0,1,1,64.5999984741211,7,20.7999992370605,646
0,1,0,0,1,1,80,2,18.3999996185303,782
0,1,0,0,1,1,71,6.25,17.0400009155273,632
0,1,0,0,1,1,90,4.375,23.6700000762939,697
1,1,1,0,1,1,80,9.89999961853027,23.6000003814697,510
0,1,1,0,1,1,85,3.06500005722046,19.6350002288818,633
1,1,0,0,0,1,90,6.875,23.3999996185303,696
1,1,0,0,1,1,75.6399993896484,8.31999969482422,20.7999992370605,655
1,1,0,0,1,1,85,7.49900007247925,22.5249996185303,590
1,1,0,0,1,1,80,7.77500009536743,32.7999992370605,641
1,1,0,0,0,0,80,6.04500007629395,27.0200004577637,589
1,1,0,0,1,1,67.3899993896484,9.75,15.5,540
0,1,1,0,1,1,95,10.1000003814697,22.7999992370605,572
1,1,0,0,1,1,79.9800033569336,7.7350001335144,26.5599994659424,649
1,0,1,0,1,1,80,8.20600032806396,23.1200008392334,631
1,0,1,0,1,1,68.9300003051758,8.11499977111816,16.8199996948242,529
1,1,1,0,1,1,78.129997253418,7.375,18.75,582
0,1,0,0,1,1,64.9800033569336,6.98999977111816,14.75,642
0,1,0,0,1,1,80,2.11500000953674,22.1599998474121,593
1,1,0,0,1,1,53.9700012207031,7.375,17,637
0,0,0,0,1,1,52.2400016784668,8.625,10.5,586
1,1,0,0,1,1,80,7.625,26,589
1,1,1,0,1,1,80,6.75,26,663
1,1,0,0,1,1,83.129997253418,7.82000017166138,26.6000003814697,658
1,1,0,0,1,1,85,6.71500015258789,52.9550018310547,616
1,1,0,0,1,1,85,8.91499996185303,22.9500007629395,572
1,1,0,0,1,1,79.0400009155273,8.28999996185303,19.7600002288818,648
1,1,0,0,1,1,85,7.59499979019165,24.2250003814697,538
1,1,0,0,1,1,95,8.64000034332275,17.1000003814697,590
1,1,0,0,1,1,85,9.69999980926514,25.5,550
1,1,0,0,1,1,80,8.43000030517578,21.2000007629395,607
1,1,0,0,1,1,80,7,25.5919990539551,647
1,1,0,0,1,1,78.2900009155273,7.70499992370605,16.4400005340576,602
0,0,0,1,1,0,19.6200008392334,9.625,6.25899982452393,637
0,0,0,1,0,0,9.97000026702881,9,3.20000004768372,689
0,0,0,1,0,0,20,9,7.80000019073486,811
0,0,0,1,0,0,20,9.5,4.5,658
0,0,0,1,0,0,20,9.92500019073486,8.47999954223633,678
1,0,0,1,0,0,20,11.4899997711182,6.30000019073486,758
1,1,0,0,1,1,80,7.59999990463257,30,609
1,1,0,0,1,1,95,9.35000038146973,26.6000003814697,599
1,1,0,0,1,1,71.3099975585938,9.05000019073486,46.3499984741211,606
1,1,0,0,1,1,80,7.30000019073486,13.5200004577637,660
1,0,0,0,1,1,90,8.125,21.9599990844727,703
1,1,0,0,1,1,74.9400024414063,7.98999977111816,19.1100006103516,520
1,1,0,0,1,1,75,5.92500019073486,20.25,692
1,1,0,0,1,1,89.9599990844727,7.19000005722046,47.5,626
1,0,0,0,1,1,79.8099975585938,8.14000034332275,37.9900016784668,643
1,1,0,0,1,1,77.7099990844727,8.91499996185303,19.0400009155273,629
0,0,0,0,1,1,55.1500015258789,6.98999977111816,18.2000007629395,664
1,1,0,0,1,1,80,7.96500015258789,24.0799999237061,639
0,1,0,0,1,1,59.7700004577637,6.98999977111816,26,563
1,1,0,0,1,1,80,7.8899998664856,19.6000003814697,710
1,1,0,0,1,1,60.9700012207031,6.5,15.7299995422363,743
1,1,0,0,1,1,77.75,9.25,22.1599998474121,621
1,1,0,0,1,1,80,6.34299993515015,26.3999996185303,663
0,1,0,0,1,1,71.1900024414063,5.375,22.4950008392334,607
0,1,0,0,1,1,100,2,15,630
0,1,1,0,1,1,95,5.5,27.5499992370605,598
0,0,1,0,1,1,78.5999984741211,4.98999977111816,18,562
0,1,0,0,1,1,66.1699981689453,8.69999980926514,19.1900005340576,587
0,1,0,0,1,1,71.4599990844727,7.5,20.7950000762939,675
1,0,0,1,1,0,20,12.25,4.59999990463257,602
1,1,0,0,1,1,79.6999969482422,9.125,21.5200004577637,683
1,1,1,0,1,1,85,7.875,22.5249996185303,688
