"default","arm","refinance","lien2","term30","underwater","ltv","rate","amount","fico"
0,0,0,0,1,1,80,5.94999980926514,12.3999996185303,663
0,1,1,0,1,1,75,4,21.375,805
0,0,1,0,1,1,63,2,18.5849990844727,679
0,1,1,0,1,1,79.1100006103516,3.625,17.7999992370605,687
1,0,1,0,1,1,79.2399978637695,6.375,46.75,766
1,1,0,0,1,1,79.7600021362305,6.5,26.3199996948242,796
1,0,1,0,1,1,78.370002746582,6.90000009536743,19.2000007629395,685
1,0,1,1,1,0,6.6100001335144,10,2.04999995231628,668
0,1,1,0,1,1,80,8,15.6000003814697,598
0,1,1,0,1,1,70,8.39999961853027,9.02999973297119,500
0,0,0,0,0,1,80,6.125,64,773
0,1,0,0,1,1,80,3.125,49.0191993713379,705
1,0,0,1,1,0,20,11.5,5.40000009536743,620
1,0,0,0,1,1,67.4300003051758,7.375,18.5429992675781,654
0,1,1,0,1,1,80,7.5,22,664
1,0,0,0,1,1,80,3.625,23.8400001525879,667
1,0,1,0,1,1,78.75,4,25.2000007629395,723
1,0,1,0,1,1,69.2200012207031,6.5,86.5299987792969,782
1,0,1,0,1,1,80,3.875,28.7999992370605,725
0,0,0,0,1,1,80,6.625,33.5999984741211,783
0,1,1,0,1,1,75,4,19.5,596
0,1,0,0,1,1,95,5,22.7999992370605,703
1,0,1,0,1,1,63.5499992370605,7.125,19,537
0,1,0,0,1,0,80,2.97099995613098,27.6000003814697,660
0,0,1,0,1,1,70.9100036621094,3.09999990463257,19.5,701
0,0,0,1,1,0,19.8500003814697,9.75,5.30000019073486,666
0,0,1,0,1,1,65.5599975585938,5.75,14.75,755
1,0,1,0,1,1,60.4599990844727,6.25,36.2775001525879,639
0,1,1,0,1,1,80,6.59999990463257,22,692
0,0,1,0,1,1,71.7600021362305,5.25,23.6800003051758,660
0,0,1,0,1,1,94.4000015258789,6.75,19.8250007629395,630
0,1,1,0,1,1,79.0400009155273,4,39.5200004577637,755
1,1,1,0,1,1,78.5400009155273,6.625,20.5,564
1,0,1,0,1,1,79.4899978637695,3.5,42.0499992370605,640
1,0,1,0,1,1,64,5.90000009536743,16,685
0,0,1,1,0,0,27.3299999237061,7.75,8.19999980926514,705
0,0,1,0,1,0,62.5,4.92999982833862,12.5,645
0,0,0,1,0,0,19.2600002288818,8.875,5.19999980926514,714
1,0,1,0,1,1,80,3.875,19.3600006103516,684
0,0,1,0,1,0,85,6.5,13.6000003814697,737
0,1,0,0,1,1,80,5.375,36.7999992370605,761
0,0,1,0,1,1,80,6.625,21.2000007629395,714
1,0,1,0,1,1,50,7,15,687
0,0,0,0,0,0,10,5,2.75,743
0,0,0,0,1,0,62.8199996948242,6.5,14.6999998092651,696
1,0,1,0,1,1,65,7.13000011444092,16.25,558
0,1,0,1,0,0,10,6.5,2.5,714
1,0,1,0,1,1,90,8.5,19.7099990844727,537
0,0,1,1,0,0,15.4200000762939,7.625,6.40000009536743,727
1,0,1,0,1,1,80,7.5,20,710
1,1,0,0,1,1,90,8.625,36.6300010681152,577
0,1,0,0,1,0,80,3.25,37.5999984741211,750
0,0,0,1,1,0,8.47000026702881,8.125,6.09999990463257,770
0,0,1,0,1,1,90,4.375,39.5999984741211,749
1,1,1,0,1,1,71.0899963378906,2.82100009918213,35.9000015258789,719
1,0,1,0,0,1,69.9199981689453,8.09899997711182,18.6000003814697,640
0,0,0,1,0,0,19.5,13.75,7.40999984741211,694
1,0,0,0,1,1,78.8099975585938,8.85000038146973,21.2800006866455,645
0,0,0,0,1,1,78.0500030517578,5.875,48,754
0,0,0,1,1,0,14.6899995803833,2,5.43489980697632,728
0,0,0,1,0,0,9.86999988555908,10.625,7.40000009536743,710
1,1,0,0,1,1,78.5699996948242,5.84999990463257,22,683
0,0,1,1,1,0,15.8500003814697,7.875,4.19999980926514,693
0,0,1,0,1,1,62.3199996948242,6.375,43,775
1,1,1,0,0,1,78.9700012207031,6.625,18.5587005615234,686
0,0,1,0,1,1,69.7200012207031,6.5,12.5500001907349,633
1,0,0,0,1,1,80,6.5,63.8209991455078,720
1,1,0,0,1,1,80,3.75,32.7999992370605,661
0,0,1,0,1,0,50.8300018310547,6.72499990463257,9.19999980926514,752
1,0,1,0,1,1,56.5999984741211,7.94999980926514,15,596
0,0,0,0,1,1,69.129997253418,6.125,16.5900001525879,688
0,0,1,0,1,1,59,5.90000009536743,23.0100002288818,626
0,0,1,0,1,1,63.8300018310547,6.5,15,726
